,주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치 우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급 접수시작일,특별공급 접수종료일,1순위 접수일 해당지역,1순위 접수일 경기지역,1순위 접수일 기타지역,2순위 접수일 해당지역,2순위 접수일 경기지역,2순위 접수일 기타지역,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명(시공사),문의처,사업주체명(시행사),입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구
716,2021000117,2021000117,오페라 센텀파크 서한이다음,1,APT,1,민영,0,분양주택,700,대구,41595,북구,417,2021-03-19,2021-03,2021-04-02,2021-03-30,2021-03-30,2021-03-31,,2021-04-01,2021-04-02,,2021-04-02,2021-04-08,2021-04-19,2021-04-22,http://opera-seohan.co.kr/,주식회사 서한,053-753-7500,아시아신탁주식회사,202309,N,Y,N,N,N,N,N
717,2021000119,2021000119,광양푸르지오더센트럴,1,APT,1,민영,0,분양주택,513,전남,57770,광양시,565,2021-04-01,2021-04,2021-04-15,2021-04-12,2021-04-12,2021-04-13,,2021-04-14,2021-04-15,,2021-04-15,2021-04-21,2021-05-03,2021-05-06,https://www.prugio.com/house/2021/gwangyang2/index_w.aspx,(주)대우건설,1644-0450,케이비부동산신탁(주),202311,N,Y,N,N,N,N,N
718,2021000120,2021000120,관악 중앙하이츠 포레,1,APT,1,민영,0,분양주택,100,서울,8784,관악구,34,2021-03-30,2021-04,2021-04-14,2021-04-09,2021-04-09,2021-04-12,,2021-04-13,2021-04-14,,2021-04-14,2021-04-20,2021-05-03,2021-05-06,http://관악중앙하이츠.kr,동우개발주식회사,02-868-2468,관악효신연립가로주택정비사업조합,202206,Y,Y,N,N,N,N,N
719,2021000122,2021000122,한양수자인 더팰리시티,1,APT,1,민영,0,분양주택,700,대구,42736,달서구,800,2021-03-31,2021-04,2021-04-14,2021-04-12,2021-04-12,2021-04-13,,2021-04-13,2021-04-14,,2021-04-14,2021-04-20,2021-05-03,2021-05-07,http://www.sujain-dg.co.kr,(주)한양,1600-0818,송현2동송학주택재건축정비사업조합,202312,N,N,N,Y,N,N,N
720,2021000123,2021000123,김해율하 더스카이시티 제니스앤프라우,1,APT,1,민영,0,분양주택,621,경남,51001,김해시,1253,2021-03-25,2021-04,2021-04-07,2021-04-05,2021-04-05,2021-04-06,,2021-04-06,2021-04-07,,2021-04-07,2021-04-13,2021-04-26,2021-05-02,http://www.theskycity.co.kr,두산건설주식회사,1644-0074,율하이엘지역주택조합,202502,N,N,N,N,N,N,N
721,2021000132,2021000132,창원 푸르지오 더 플래티넘,1,APT,1,민영,0,분양주택,621,경남,51276,창원시,870,2021-03-25,2021-04,2021-04-07,2021-04-05,2021-04-05,2021-04-06,,2021-04-06,2021-04-07,,2021-04-07,2021-04-13,2021-04-27,2021-04-30,https://www.prugio.com/hc/2021/changwon/,"(주)대우건설, 쌍용건설(주)",1800-0282,교방1구역재개발정비사업조합,202308,N,N,N,Y,N,N,N
722,2021000143,2021000143,힐스테이트 달성공원역,1,APT,1,민영,0,분양주택,700,대구,41901,중구,320,2021-03-25,2021-04,2021-04-09,2021-04-06,2021-04-06,2021-04-07,,2021-04-08,2021-04-09,,2021-04-09,2021-04-15,2021-04-27,2021-04-29,http://www.hillstate.co.kr/s/#dalseong,현대건설 주식회사,053-255-9170,우리자산신탁주식회사,202410,N,Y,N,N,N,N,N
723,2021000145,2021000145,e편한세상 주안 에듀서밋,1,APT,1,민영,0,분양주택,400,인천,22217,미추홀구,104,2021-03-19,2021-03,2021-04-01,2021-03-29,2021-03-29,2021-03-30,,2021-03-31,2021-04-01,,2021-04-01,2021-04-07,2021-04-20,2021-04-22,http://www.daelimcon-apt.co.kr,대림건설 주식회사,1800-3899,우진아파트 주택재건축정비사업조합,202309,N,Y,N,Y,N,N,N
724,2021000146,2021000146,김해 푸르지오 하이엔드 2차,1,APT,1,민영,0,분양주택,621,경남,50821,김해시,1380,2021-04-09,2021-04,2021-04-21,2021-04-19,2021-04-19,2021-04-20,,2021-04-20,2021-04-21,,2021-04-21,2021-04-27,2021-05-10,2021-05-12,https://www.prugio.com/hc/2021/gimhae2/,(주)대우건설,055-328-5677,(주)무궁화신탁,202407,N,N,N,N,N,N,N
725,2021000147,2021000147,이안 엑소디움 에이펙스,1,APT,1,민영,0,분양주택,700,대구,42687,달서구,117,2021-03-19,2021-03,2021-04-01,2021-03-29,2021-03-29,2021-03-30,,2021-03-31,2021-04-01,,2021-04-01,2021-04-07,2021-04-19,2021-04-21,http://exo-apex.com/,대우산업개발주식회사,1833-3398,(주)위성도시건설,202502,N,Y,N,N,N,N,N
726,2021000148,2021000148,진해남문 리젠시빌란트 더웰,1,APT,1,민영,0,분양주택,621,경남,51618,창원시,458,2021-03-25,2021-04,2021-04-07,2021-04-05,2021-04-05,2021-04-06,,2021-04-06,2021-04-07,,2021-04-07,2021-04-14,2021-04-26,2021-04-28,http://nm2-rantt.co.kr,(주)리젠시빌건설,1899-0027,(주)리젠시빌주택,202403,N,N,Y,N,N,N,N
727,2021000149,2021000149,오산 세교2지구 A2블록 호반써밋 그랜빌,1,APT,1,민영,0,분양주택,410,경기,18123,A2블록,867,2021-03-26,2021-04,2021-04-07,2021-04-05,2021-04-05,2021-04-06,2021-04-06,2021-04-06,2021-04-07,2021-04-07,2021-04-07,2021-04-13,2021-04-26,2021-04-29,http://www.hobansummit-sg.co.kr,(주)호반산업,1566-4914,(주)호반산업,202307,N,Y,Y,N,N,Y,N
728,2021000150,2021000150,인천 검단신도시 우미린 파크뷰 1단지,1,APT,1,민영,0,분양주택,400,인천,22623,서구,370,2021-04-19,2021-04,2021-05-03,2021-04-29,2021-04-29,2021-04-30,,2021-04-30,2021-05-03,,2021-05-03,2021-05-10,2021-05-21,2021-05-23,http://www.lynn.co.kr/,"(주)우미개발,(주)명상건설",032-553-4600,(주)우미산업개발,202307,Y,Y,Y,N,N,Y,N
729,2021000151,2021000151,인천 검단신도시 우미린 파크뷰 2단지,1,APT,1,민영,0,분양주택,400,인천,22626,서구,810,2021-04-19,2021-04,2021-05-03,2021-04-29,2021-04-29,2021-04-30,,2021-04-30,2021-05-03,,2021-05-03,2021-05-10,2021-05-24,2021-05-28,http://www.lynn.co.kr/,"(주)우미개발,(주)명상건설",032-553-4600,(주)전승건설,202307,Y,Y,Y,N,N,Y,N
730,2021000152,2021000152,동대구역 엘크루 에비뉴원,1,APT,1,민영,0,분양주택,700,대구,41223,동구,191,2021-04-01,2021-04,2021-04-16,2021-04-13,2021-04-13,2021-04-14,,2021-04-15,2021-04-16,,2021-04-16,2021-04-22,2021-05-03,2021-05-06,http://ds-elcruapt.com,대우조선해양건설 주식회사,1833-3225,케이비부동산신탁(주),202402,N,Y,N,N,N,N,N
731,2021000153,2021000153,용인 드마크 데시앙,1,APT,1,민영,0,분양주택,410,경기,17051,용인시,1069,2021-03-29,2021-04,2021-04-15,2021-04-12,2021-04-12,2021-04-13,,2021-04-14,2021-04-15,,2021-04-15,2021-04-21,2021-05-03,2021-05-07,http://www.용인드마크데시앙.com/,(주)태영건설,1577-0830,용인8구역주택재개발정비사업조합,202403,N,Y,N,Y,N,N,N
732,2021000155,2021000155,연동 한일 베라체 더 퍼스트,1,APT,1,민영,0,분양주택,690,제주,63136,제주시,112,2021-03-19,2021-03,2021-03-31,2021-03-29,2021-03-29,2021-03-30,,2021-03-30,2021-03-31,,2021-03-31,2021-04-07,2021-04-19,2021-04-21,http://www.thefirst-verace.co.kr,한일건설 주식회사 외1,064-711-6888,아시아신탁 주식회사,202305,N,N,N,N,N,N,N
733,2021000156,2021000156,창원 마창대교 유보라 아이비파크,1,APT,1,민영,0,분양주택,621,경남,51755,창원시,847,2021-03-19,2021-03,2021-03-31,2021-03-29,2021-03-29,2021-03-30,,2021-03-30,2021-03-31,,2021-03-31,2021-04-06,2021-04-19,2021-04-21,http://gp-ubora.com/,(주)반도건설,1800-0355,(주)반도건설,202403,N,N,Y,N,N,N,N
734,2021000157,2021000157,대구 안심 파라곤 프레스티지,1,APT,1,민영,0,분양주택,700,대구,41110,동구,759,2021-03-26,2021-04,2021-04-09,2021-04-06,2021-04-06,2021-04-07,,2021-04-08,2021-04-09,,2021-04-09,2021-04-15,2021-04-27,2021-04-29,http://asparagon.co.kr/,주식회사 라인건설,053-242-0055,주식회사 라인엘하우징,202303,N,Y,Y,N,N,N,N
735,2021000158,2021000158,파주운정신도시 디에트르 더 클래스(A-35BL),1,APT,1,민영,0,분양주택,410,경기,10892,파주시,512,2021-03-26,2021-04,2021-04-08,2021-04-06,2021-04-06,2021-04-07,2021-04-07,2021-04-07,2021-04-08,2021-04-08,2021-04-08,2021-04-14,2021-04-26,2021-04-29,http://detre-pj.co.kr,대방건설(주),1688-4007,대방개발기업(주),202308,N,Y,Y,N,N,Y,N
736,2021000159,2021000159,파주운정신도시 디에트르 라 포레(A-37BL),1,APT,1,민영,0,분양주택,410,경기,10892,파주시,297,2021-03-26,2021-04,2021-04-08,2021-04-06,2021-04-06,2021-04-07,2021-04-07,2021-04-07,2021-04-08,2021-04-08,2021-04-08,2021-04-15,2021-04-26,2021-04-29,http://detre-pj.co.kr,대방건설(주),1688-4007,대방개발기업(주),202305,N,Y,Y,N,N,Y,N
737,2021000163,2021000163,속초 영랑호 엘크루 라테라,1,APT,1,민영,0,분양주택,200,강원,24802,속초시,200,2021-06-04,2021-06,2021-06-16,2021-06-14,2021-06-14,2021-06-15,,2021-06-15,2021-06-16,,2021-06-16,2021-06-22,2021-07-05,2021-07-07,https://www.elcrulaterra.com,대우조선해양건설(주),1833-6133,대신자산신탁(주),202301,N,N,N,N,N,N,N
738,2021000164,2021000164,성산 삼정그린코아 포레스트,1,APT,1,민영,0,분양주택,621,경남,51547,창원시,401,2021-04-30,2021-05,2021-05-17,2021-05-12,2021-05-12,2021-05-13,,2021-05-14,2021-05-17,,2021-05-17,2021-05-24,2021-06-04,2021-06-07,https://ssgreencore.com,주식회사 삼정기업,1522-3031,창원뉴스테이 주식회사,202405,N,Y,N,N,N,N,N
739,2021000165,2021000165,울산 뉴시티 에일린의 뜰 1차,1,APT,1,민영,0,분양주택,680,울산,44983,울주군,803,2021-03-25,2021-04,2021-04-09,2021-04-07,2021-04-07,2021-04-08,,2021-04-08,2021-04-09,,2021-04-09,2021-04-16,2021-04-27,2021-04-29,http://www.newcity-eileen.co.kr,아이에스동서주식회사,052-282-6000,아이에스동서주식회사,202401,N,N,N,N,N,N,N
740,2021000166,2021000166,덕소 강변 스타힐스,1,APT,1,민영,0,분양주택,410,경기,12271,남양주시,274,2021-04-14,2021-04,2021-04-29,2021-04-26,2021-04-26,2021-04-27,,2021-04-28,2021-04-29,,2021-04-29,2021-05-06,2021-05-17,2021-05-20,http://덕소강변스타힐스.kr,(주)서희건설,1800-4416,도곡1구역주택재개발정비사업조합,202312,N,Y,N,Y,N,N,N
741,2021000167,2021000167,검단신도시 AB3-2블록 예미지 퍼스트포레,1,APT,1,민영,0,분양주택,400,인천,22680,서구,1172,2021-04-09,2021-04,2021-04-21,2021-04-19,2021-04-19,2021-04-20,,2021-04-20,2021-04-21,,2021-04-21,2021-04-27,2021-05-10,2021-05-14,http://yemizi-firstforet.com/,(주)금성백조주택,1899-1482,(주)제이에스글로벌,202310,Y,Y,Y,N,N,Y,N
742,2021000169,2021000169,리치먼드 힐 철원,1,APT,1,민영,0,분양주택,200,강원,24036,철원군,184,2021-03-25,2021-04,2021-04-07,2021-04-05,2021-04-05,2021-04-06,,2021-04-06,2021-04-07,,2021-04-07,2021-04-13,2021-04-24,2021-04-26,http://www.richmondhillapt.com,태원건설산업,033-492-5912,코리아신탁(주),202207,N,N,N,N,N,N,N
743,2021000170,2021000170,힐스테이트 만촌역,1,APT,1,민영,0,분양주택,700,대구,42062,수성구,658,2021-03-25,2021-04,2021-04-09,2021-04-06,2021-04-06,2021-04-07,,2021-04-08,2021-04-09,,2021-04-09,2021-04-15,2021-05-03,2021-05-08,https://www.hillstate-hec.co.kr,현대엔지니어링(주),1661-9777,한국자산신탁(주),202412,Y,Y,N,N,N,N,N
744,2021000171,2021000171,덕소 강변 라온프라이빗,1,APT,1,민영,0,분양주택,410,경기,12214,남양주시,237,2021-04-16,2021-04,2021-04-30,2021-04-27,2021-04-27,2021-04-28,,2021-04-29,2021-04-30,,2021-04-30,2021-05-07,2021-05-18,2021-05-20,http://deokso7raon.com,라온건설주식회사,1811-2202,덕소7구역주택재개발정비사업조합,202311,N,Y,N,Y,N,N,N
745,2021000175,2021000175,동대구역 골드클래스,1,APT,1,민영,0,분양주택,700,대구,41215,동구,329,2021-03-29,2021-04,2021-04-13,2021-04-08,2021-04-08,2021-04-09,,2021-04-12,2021-04-13,,2021-04-13,2021-04-19,2021-05-03,2021-05-06,http://ddg.goldclass.co.kr,보광종합건설 주식회사,053-955-0009,주식회사 대영일루션피에프브이,202404,N,Y,N,N,N,N,N
746,2021000181,2021000181,e편한세상 연동 센트럴파크 1단지,1,APT,1,민영,0,분양주택,690,제주,63123,제주시,102,2021-04-02,2021-04,2021-04-13,,,2021-04-12,,2021-04-12,2021-04-13,,2021-04-13,2021-04-19,2021-05-03,2021-05-05,https://www.elife.co.kr/Posm_list01.action?commonMap.CD_BIZ_LND=200277,디엘이앤씨 주식회사,064-755-8300,한국자산신탁(주),202306,N,N,N,N,N,N,N
747,2021000182,2021000182,e편한세상 연동 센트럴파크 2단지,1,APT,1,민영,0,분양주택,690,제주,63124,제주시,102,2021-04-02,2021-04,2021-04-13,,,2021-04-12,,2021-04-12,2021-04-13,,2021-04-13,2021-04-19,2021-05-03,2021-05-05,https://www.elife.co.kr/Posm_list01.action?commonMap.CD_BIZ_LND=200277,디엘이앤씨 주식회사,064-755-8300,한국자산신탁(주),202306,N,N,N,N,N,N,N
748,2021000186,2021000186,이안 더 프리미스 노형,1,APT,1,민영,0,분양주택,690,제주,63094,제주시,80,2021-03-26,2021-04,2021-04-06,,,2021-04-05,,2021-04-05,2021-04-06,,2021-04-06,2021-04-12,2021-04-25,2021-04-27,,대우산업개발(주),064-712-0089,아시아신탁주식회사,202208,N,N,N,N,N,N,N
749,2021000189,2021000189,검단역 금강펜테리움 더 시글로,1,APT,1,민영,0,분양주택,400,인천,22624,서구,447,2021-04-23,2021-05,2021-05-06,2021-05-03,2021-05-03,2021-05-04,,2021-05-04,2021-05-06,,2021-05-06,2021-05-12,2021-05-24,2021-05-26,http://www.gd-siglo.co.kr/,(주)금강주택,1800-7864,(주)펜테리움이앤씨,202401,Y,Y,Y,N,N,Y,N
750,2021000197,2021000197,천안 한양수자인 에코시티,1,APT,1,민영,0,분양주택,312,충남,31217,천안시,3200,2021-03-29,2021-04,2021-04-12,2021-04-08,2021-04-08,2021-04-09,,2021-04-09,2021-04-12,,2021-04-12,2021-04-16,2021-04-27,2021-05-11,http://www.sujain-ecocity.co.kr,주식회사 한양,1577-3503,교보자산신탁(주),202401,N,N,N,N,N,N,N
751,2021000200,2021000200,횡성 벨라시티,1,APT,1,민영,0,분양주택,200,강원,25234,횡성군,206,2021-03-31,2021-04,2021-04-14,2021-04-12,2021-04-12,2021-04-13,,2021-04-13,2021-04-14,,2021-04-14,2021-04-20,2021-05-03,2021-05-06,http://hsbellacity.co.kr/,에스지건설 주식회사,1688-4109,아시아신탁주식회사,202310,N,N,N,N,N,N,N
752,2021000205,2021000205,대구두산동 호반써밋 수성,1,APT,1,민영,0,분양주택,700,대구,42171,수성구,301,2021-04-02,2021-04,2021-04-15,2021-04-12,2021-04-12,2021-04-13,,2021-04-14,2021-04-15,,2021-04-15,2021-04-21,2021-05-03,2021-05-05,http://hobansummit-ss.co.kr,(주)호반건설,1566-7326,한국자산신탁(주),202406,Y,Y,N,N,N,N,N
753,2021000213,2021000213,세운 푸르지오 헤리시티 아파트,1,APT,1,민영,0,분양주택,100,서울,4558,중구,281,2021-05-04,2021-05,2021-05-20,2021-05-14,2021-05-14,2021-05-17,,2021-05-18,2021-05-20,,2021-05-20,2021-05-26,2021-06-07,2021-06-11,http://www.prugio.com/ht/2021/sewoon,(주)대우건설,1577-2237,우리자산신탁 주식회사,202301,Y,Y,Y,N,N,N,N
754,2021000217,2021000217,연수 서해그랑블 에듀파크,1,APT,1,민영,0,분양주택,400,인천,21979,연수구,641,2021-05-28,2021-06,2021-06-10,2021-06-07,2021-06-07,2021-06-08,,2021-06-09,2021-06-10,,2021-06-10,2021-06-16,2021-06-28,2021-07-02,http://www.dc1seohai.co.kr/,(주)서해종합건설,1833-4112,(주)서해종합건설,202401,Y,Y,N,N,N,N,N
755,2021000222,2021000222,가포금호어울림 10년공공임대주택(리츠) ,1,APT,3,국민,1,분양전환 가능임대,621,경남,51755,창원시,705,2021-03-31,2021-04,2021-04-22,,,2021-04-21,,2021-04-21,2021-04-22,,2021-04-22,2021-05-07,2021-07-05,2021-07-07,http://apply.lh.or.kr,금호산업,1600-1004,한국토지주택공사 경남지역본부,202109,N,N,N,N,N,N,N
756,2021000224,2021000224,용현자이 크레스트,1,APT,3,국민,0,분양주택,400,인천,22185,미추홀구,1499,2021-04-29,2021-05,2021-05-13,2021-05-10,2021-05-10,2021-05-11,,2021-05-12,2021-05-13,,2021-05-13,2021-05-20,2021-07-02,2021-07-11,http://yh-xi.com,"지에스건설(주),금호건설(주),(주)태영건설,(주)신성건설",032-716-5567,"한국토지주택공사,지에스건설(주),금호건설(주),(주)태영건설,(주)신성건설",202311,N,Y,Y,N,Y,N,N
757,2021000225,2021000225,군산 호수공원 아이파크,1,APT,1,민영,0,분양주택,560,전북,54107,군산시,665,2021-05-20,2021-05,2021-06-02,2021-05-31,2021-05-31,2021-06-01,,2021-06-01,2021-06-02,,2021-06-02,2021-06-08,2021-06-21,2021-06-25,https://hdc.i-park.com/gunsan/,에이치디씨현대산업개발주식회사,063-464-6650,주식회사하나자산신탁,202401,N,N,N,N,N,N,N
758,2021000226,2021000226,힐스테이트 모종 네오루체,1,APT,1,민영,0,분양주택,312,충남,31517,아산시,927,2021-04-16,2021-04,2021-04-28,2021-04-26,2021-04-26,2021-04-27,,2021-04-27,2021-04-28,,2021-04-28,2021-05-07,2021-05-18,2021-05-21,https://www.hillstate-hec.co.kr/mojong-neoluce,현대엔지니어링(주),041-910-0070,한국자산신탁(주),202308,N,N,N,N,N,N,N
759,2021000238,2021000238,기장역 엘크루 더퍼스트,1,APT,1,민영,0,분양주택,600,부산,46064,기장군,219,2021-06-02,2021-06,2021-06-16,2021-06-14,2021-06-14,2021-06-15,,2021-06-15,2021-06-16,,2021-06-16,2021-06-22,2021-07-03,2021-07-05,http://gijang-elcru.com,대우조선해양건설(주),051-731-1802,주식회사 우경개발,202308,N,N,N,N,N,N,N
760,2021000239,2021000239,사상역 경보센트리안 3차,1,APT,1,민영,0,분양주택,600,부산,46975,사상구,151,2021-04-09,2021-04,2021-04-23,2021-04-20,2021-04-20,2021-04-21,,2021-04-22,2021-04-23,,2021-04-23,2021-04-29,2021-05-10,2021-05-12,http://경보센트리안.com,중아건설 주식회사,051-323-4600,주식회사 신승주택,202306,N,Y,N,N,N,N,N
761,2021000242,2021000242,수성알파시티청아람 외국인전용 분양전환공공임대(10년),1,APT,3,국민,1,분양전환 가능임대,700,대구,42251,수성구,30,2021-04-20,2021-04,2021-05-06,2021-04-30,2021-04-30,2021-05-03,,2021-05-04,2021-05-06,,2021-05-06,2021-05-11,2021-05-24,2021-05-26,https://www.duco.or.kr/,한진중공업,053-350-0300,대구도시공사,202106,Y,Y,Y,N,N,N,N
762,2021000243,2021000243,대구역한라하우젠트센트로,1,APT,1,민영,0,분양주택,700,대구,41910,중구,132,2021-04-08,2021-04,2021-04-22,2021-04-19,2021-04-19,2021-04-20,,2021-04-21,2021-04-22,,2021-04-22,2021-04-28,2021-05-10,2021-05-12,http://www.hauzent-centro.com,(주)한라공영,053-632-0064,(주)한라개발,202412,N,Y,N,N,N,N,N
763,2021000245,2021000245,쌍문역 시티프라디움,1,APT,1,민영,0,분양주택,100,서울,1446,도봉구,112,2021-04-15,2021-04,2021-04-30,2021-04-27,2021-04-27,2021-04-28,,2021-04-29,2021-04-30,,2021-04-30,2021-05-07,2021-05-24,2021-05-28,http://smpradium.co.kr,"(주)시티종합건설,(주)시티건설",1661-7509,(주)시티주택건설,202110,Y,Y,N,N,N,N,N
764,2021000257,2021000257,포천 금호어울림 센트럴,1,APT,1,민영,0,분양주택,410,경기,11154,포천시,579,2021-04-23,2021-05,2021-05-06,2021-05-03,2021-05-03,2021-05-04,,2021-05-04,2021-05-06,,2021-05-06,2021-05-13,2021-05-24,2021-05-26,http://pckhapt.com/,금호건설(주),031-544-7580,코리아신탁(주),202312,N,N,N,N,N,N,N
765,2021000258,2021000258,한화 포레나 포항,1,APT,1,민영,0,분양주택,712,경북,37567,포항시,2192,2021-04-16,2021-04,2021-04-28,2021-04-26,2021-04-26,2021-04-27,,2021-04-27,2021-04-28,,2021-04-28,2021-05-04,2021-05-17,2021-05-21,https://hanwha.forena.co.kr/pohang/,(주)한화건설,1566-2233,한국자산신탁(주),202403,N,N,N,N,N,N,N
766,2021000259,2021000259,증평 송산지구 칸타빌,1,APT,1,민영,0,분양주택,360,충북,27910,증평군,330,2021-04-16,2021-04,2021-04-28,2021-04-26,2021-04-26,2021-04-27,,2021-04-27,2021-04-28,,2021-04-28,2021-05-04,2021-05-17,2021-05-20,http://songsan-cantavil.com,주식회사 대원건설,043-836-2337,주식회사 칸타빌,202311,N,N,Y,N,N,N,N
767,2021000261,2021000261,이편한세상 진천로얄하임,1,APT,1,민영,0,분양주택,360,충북,27848,진천군,400,2021-04-22,2021-04,2021-04-30,2021-04-28,2021-04-28,2021-04-29,,2021-04-29,2021-04-30,,2021-04-30,2021-05-07,2021-05-18,2021-05-21,https://www.dlcon-apt.co.kr,DL건설주식회사,1899-0151,대한토지신탁(주),202308,N,N,N,N,N,N,N
768,2021000262,2021000262,익산역 유블레스 퍼스트 주상복합,1,APT,1,민영,0,분양주택,560,전북,54594,익산시,202,2021-06-04,2021-06,2021-06-16,2021-06-14,2021-06-14,2021-06-15,,2021-06-15,2021-06-16,,2021-06-16,2021-06-22,2021-07-05,2021-07-07,http://is-ubless.com,(주)유탑건설,063-724-0004,한국투자부동산신탁(주),202311,N,N,N,N,N,N,N
769,2021000273,2021000273,화성 태안3지구 우미린 센트포레 B-1블럭,1,APT,1,민영,0,분양주택,410,경기,18353,화성시,650,2021-04-16,2021-04,2021-04-28,2021-04-26,2021-04-26,2021-04-27,2021-04-27,2021-04-27,2021-04-28,2021-04-28,2021-04-28,2021-05-04,2021-05-16,2021-05-19,http://www.lynn.co.kr,우미건설(주),031-266-1800,주식회사 대경피에프브이,202303,N,Y,Y,N,N,Y,N
770,2021000274,2021000274,화성 태안3지구 우미린 센트포레 B-2블럭,1,APT,1,민영,0,분양주택,410,경기,18362,화성시,650,2021-04-16,2021-04,2021-04-28,2021-04-26,2021-04-26,2021-04-27,2021-04-27,2021-04-27,2021-04-28,2021-04-28,2021-04-28,2021-05-06,2021-05-20,2021-05-23,http://www.lynn.co.kr,(주)우미개발,031-266-1800,(주)우미종합건설,202304,N,Y,Y,N,N,Y,N
